permit_id,year,file_date,issue_date,permit_subtype,job_description,job_value,total_fees_paid,ward,neighborhood,latitude,longitude
B24032758,2024,2024-11-19,2024-11-21,Residential,Alteration,40498,247.25,8,North Shore Collinwood,41.5750328891821,-81.5605206105654
B24031599,2024,2024-11-07,2024-12-10,Commercial,Sign,11500,188.92,13,Old Brooklyn,41.4398136461588,-81.720207742195
B24034818,2024,2024-12-10,2024-12-30,Residential,Fence-Garage-Deck-Pool,2500,90.7,17,Kamm's,41.4496629234435,-81.8018150465729
B24022714,2024,2024-08-14,2024-12-30,Residential,Fence-Garage-Deck-Pool,20000,90.7,15,Edgewater,41.4890559142944,-81.7605860560011
B24036133,2024,2024-12-24,2024-12-30,Residential,Alteration,15337,121,17,Kamm's,41.4382599266565,-81.82575054015
B24035099,2024,2024-12-13,2024-12-17,Residential,Alteration,5000,70.5,16,Jefferson,41.4479079227907,-81.7810655531079
B24036086,2024,2024-12-23,2024-12-30,Residential,Demolition,17400,90.7,10,Glenville,41.5441088973264,-81.6136295967403
B24027065,2024,2024-09-24,2024-12-10,Commercial,Sign,36571,497.92,15,Edgewater,41.482818915804,-81.7684205541055
B24032799,2024,2024-11-19,2024-11-21,Residential,Alteration,10516,95.75,17,Kamm's,41.4475029242834,-81.8112740438397
B24035910,2024,2024-12-20,2024-12-30,Residential,Alteration,21829,151.3,17,Kamm's,41.4489969244504,-81.8206520408284
B24034350,2024,2024-12-05,2024-12-10,Residential,Demolition,10300,90.7,7,St.Clair-Superior,41.5224279019801,-81.6282680940227
B24030168,2024,2024-10-24,2024-12-30,Commercial,Alteration,614852,9692.95,6,Fairfax,41.5003419057413,-81.6222200977182
B24030842,2024,2024-10-31,2024-11-21,Residential,Alteration,750,70.5,11,Jefferson,41.4545949214386,-81.7783565533876
B24032308,2024,2024-11-14,2024-11-21,Residential,Fence-Garage-Deck-Pool,2548,90.7,17,Kamm's,41.4458649247597,-81.8150270428202
B24035584,2024,2024-12-17,2024-12-17,Residential,Fence-Garage-Deck-Pool,4700,90.7,17,Kamm's,41.4625059216073,-81.8127905421272
B24032750,2024,2024-11-19,2024-11-21,Residential,Alteration,9700,90.7,1,Lee-Harvard,41.4569349113354,-81.5716446169032
B24036604,2024,2024-12-30,2024-12-30,Residential,Alteration,6000,70.5,2,Mount Pleasant,41.4590769114978,-81.583542613057
B24033026,2024,2024-11-21,2024-11-21,Residential,Demolition,12888,141.2,2,Mount Pleasant,41.4622629108214,-81.5815716134021
B24030275,2024,2024-10-25,2024-12-10,Commercial,Sign,4022,102.4,9,Glenville,41.5359638989211,-81.6158525967302
B24035602,2024,2024-12-17,2024-12-17,Residential,Alteration,5000,70.5,1,Mount Pleasant,41.4625689103851,-81.573426615889
B24026091,2024,2024-09-16,2024-12-10,Residential,Fence-Garage-Deck-Pool,6868,90.7,16,Jefferson,41.4492489227749,-81.785961551489
B24034707,2024,2024-12-10,2024-12-10,Residential,Demolition,7000,90.7,3,West Boulevard,41.4669969170635,-81.7335275661683
B24032837,2024,2024-11-19,2024-11-21,Residential,Alteration,13277,110.9,17,Kamm's,41.4326619275049,-81.8219795417752
B24033007,2024,2024-11-21,2024-11-21,Residential,Alteration,19000,136.15,6,Buckeye-Shaker Square,41.4900639062962,-81.5938161073295
B24029184,2024,2024-10-15,2024-12-17,Residential,Fence-Garage-Deck-Pool,26600,141.2,11,West Boulevard,41.4552339203624,-81.7579175596298
B24034527,2024,2024-12-06,2024-12-10,Residential,Alteration,28193,186.65,8,North Shore Collinwood,41.5705058909065,-81.5796636050315
B24032729,2024,2024-11-19,2024-11-21,Residential,Alteration,7136.56,80.6,17,Kamm's,41.4661149208026,-81.809726042771
B24034063,2024,2024-12-03,2024-12-10,Residential,Alteration,13000,105.85,1,Lee-Harvard,41.4565479113516,-81.5704701172974
B24033068,2024,2024-11-21,2024-11-21,Residential,Alteration,5000,70.5,1,Union-Miles,41.4500499130136,-81.5805366147284
B24030170,2024,2024-10-24,2024-12-30,Commercial,Alteration,406794,6458.75,6,Fairfax,41.5023489051732,-81.6179360988733
B24035475,2024,2024-12-17,2024-12-17,Residential,Alteration,7000,75.55,1,Mount Pleasant,41.4661509100908,-81.5811981131965
B24035919,2024,2024-12-20,2024-12-30,Residential,Alteration,9328.77,90.7,16,Bellaire-Puritas,41.4268119275735,-81.8006090488388
B24036000,2024,2024-12-20,2024-12-30,Residential,Alteration,3500,70.5,4,Mount Pleasant,41.4643149110594,-81.5947296091747
B24035474,2024,2024-12-17,2024-12-17,Residential,Alteration,8000,80.6,14,Stockyards,41.4586809183971,-81.7294775681053
B24035497,2024,2024-12-17,2024-12-17,Residential,Alteration,27354,181.6,15,Detroit Shoreway,41.4815949145661,-81.7372805638013
B24032629,2024,2024-11-18,2024-12-30,Commercial,Alteration,25000,556.85,2,Union-Miles,41.4480519142158,-81.5984421093716
B24035360,2024,2024-12-16,2024-12-30,Residential,Fence-Garage-Deck-Pool,2502,90.7,2,Union-Miles,41.4458649154087,-81.615398104324
B24035382,2024,2024-12-16,2024-12-17,Residential,Alteration,3810,70.5,17,Kamm's,41.4465669243198,-81.8083985448027
B24034588,2024,2024-12-09,2024-12-09,Residential,Alteration,5500,70.5,2,Mount Pleasant,41.4559089120776,-81.5835156133266
B24036524,2024,2024-12-30,2024-12-30,Residential,Demolition,8000,141.2,2,Union-Miles,41.4518949131291,-81.590265611576
B24033071,2024,2024-11-21,2024-11-21,Residential,Alteration,13500,110.9,4,Buckeye-Woodhill,41.4850689083551,-81.6182781001977
B24033916,2024,2024-12-02,2024-12-09,Residential,Alteration,4000,70.5,14,Stockyards,41.461686917413,-81.7202345707041
B24035523,2024,2024-12-17,2024-12-17,Residential,Alteration,20000,141.2,12,Broadway-Slavic Village,41.4572139146343,-81.6433655947649
B24032971,2024,2024-11-20,2024-12-17,Residential,Fence-Garage-Deck-Pool,15000,90.7,13,Old Brooklyn,41.4434709210345,-81.7262780703503
B24033622,2024,2024-11-27,2024-12-17,Residential,Fence-Garage-Deck-Pool,5600,90.7,1,Lee-Seville,41.4396279149468,-81.5809821154498
B24033389,2024,2024-11-26,2024-12-17,Residential,Alteration,6000,70.5,10,Euclid-Green,41.5500848936047,-81.5574831135727
B24034097,2024,2024-12-03,2024-12-09,Residential,Alteration,13500,110.9,17,Kamm's,41.4333729273208,-81.8208320420694
B24035987,2024,2024-12-20,2024-12-27,Residential,Alteration,1455,70.5,1,Lee-Seville,41.4394569145874,-81.5726031180478
B24035096,2024,2024-12-13,2024-12-17,Residential,Alteration,5000,70.5,17,Kamm's,41.4579699219259,-81.8018960458585
B24033918,2024,2024-12-02,2024-12-09,Residential,Alteration,8424,85.65,13,Old Brooklyn,41.4332019228492,-81.7248290716462
B24033957,2024,2024-12-03,2024-12-07,Residential,Alteration,300,70.5,2,Union-Miles,41.4529299127869,-81.5870031124968
B24032860,2024,2024-11-20,2024-11-20,Residential,Alteration,5000,70.5,6,Buckeye-Shaker Square,41.4859239070118,-81.5928936079563
B24034720,2024,2024-12-10,2024-12-17,Residential,Alteration,13500,110.9,9,Glenville,41.5225269008905,-81.605381101075
B24031568,2024,2024-11-07,2024-11-20,Residential,Fence-Garage-Deck-Pool,2000,90.7,9,Glenville,41.5313559002772,-81.6268010937348
B24036105,2024,2024-12-23,2024-12-27,Residential,Alteration,28705.55,186.65,17,Kamm's,41.4634149206824,-81.7966490470222
B24035397,2024,2024-12-16,2024-12-17,Residential,Alteration,3713.43,70.5,1,Union-Miles,41.4424989146735,-81.586418113537
B24030561,2024,2024-10-29,2024-11-20,Residential,Alteration,1500,70.5,1,Mount Pleasant,41.4715599092147,-81.5836776119853
B24031036,2024,2024-11-01,2024-11-20,Commercial,Sign,14766,226,3,Downtown,41.4987849091989,-81.6899540769613
B24033387,2024,2024-11-26,2024-12-17,Residential,Alteration,5000,70.5,16,Jefferson,41.4515439223779,-81.7864610511448
B24030097,2024,2024-10-24,2024-12-27,Residential,Alteration,17211,131.1,17,Kamm's,41.4593199220437,-81.8096630433548
B24034406,2024,2024-12-06,2024-12-06,Residential,Alteration,8000,80.6,14,Clark-Fulton,41.4610749167112,-81.7028645761071
B24035975,2024,2024-12-20,2024-12-27,Commercial,Alteration,64645,1174.85,5,Fairfax,41.5012059063632,-81.638888092506
B24032895,2024,2024-11-20,2024-11-20,Residential,Alteration,9000,85.65,2,Broadway-Slavic Village,41.4393039169329,-81.6222606027495
B24035201,2024,2024-12-13,2024-12-27,Residential,Alteration,4136,70.5,11,West Boulevard,41.4588339191445,-81.7460150629978
B24033706,2024,2024-11-27,2024-12-16,Residential,Alteration,6674,75.55,3,Ohio City,41.4874449123518,-81.7129130708252
B24036321,2024,2024-12-27,2024-12-27,Residential,Demolition,8590,90.7,4,Buckeye-Woodhill,41.4785439089503,-81.6054261047007
B24033978,2024,2024-12-02,2024-12-06,Residential,Alteration,22751,156.35,12,Old Brooklyn,41.4331299214642,-81.6949625808531
B24032867,2024,2024-11-20,2024-11-20,Residential,Fence-Garage-Deck-Pool,800,90.7,16,Jefferson,41.4617859198615,-81.7728170544972
B24036281,2024,2024-12-26,2024-12-27,Residential,Alteration,7900,80.6,1,Lee-Harvard,41.4546759106776,-81.5486541241809
B24034652,2024,2024-12-09,2024-12-16,Residential,Alteration,10193,95.75,14,Brooklyn Centre,41.4591489174042,-81.7101230740299
B24035105,2024,2024-12-13,2024-12-16,Residential,Alteration,7901,80.6,17,Kamm's,41.4627849206876,-81.7943045477966
B24032855,2024,2024-11-20,2024-11-20,Commercial,Alteration,22000,613.5,5,Fairfax,41.5011609063582,-81.6386045925972
B24036269,2024,2024-12-26,2024-12-26,Residential,Correct Violation,7500,80.6,10,Collinwood-Nottingham,41.5554938935299,-81.5770401070874
B24035411,2024,2024-12-16,2024-12-16,Residential,Alteration,5000,70.5,17,Kamm's,41.4368109265643,-81.818136542614
B24034272,2024,2024-12-05,2024-12-06,Residential,Alteration,1948.65,70.5,8,North Shore Collinwood,41.5736108895566,-81.562964109929
B24030063,2024,2024-10-24,2024-12-16,Residential,Fence-Garage-Deck-Pool,19414,141.2,17,Kamm's,41.4610029211875,-81.7979990468068
B24034089,2024,2024-12-03,2024-12-06,Residential,Alteration,1112.93,70.5,1,Lee-Harvard,41.4473229125423,-81.5597061213775
B24013609,2024,2024-05-07,2024-12-26,Commercial,Alteration,34000,695.9,7,Downtown,41.5051569075927,-81.6805760793239
B24032698,2024,2024-11-18,2024-11-20,Residential,Alteration,4893,70.5,11,West Boulevard,41.4643779184583,-81.7530350603757
B24024230,2024,2024-08-28,2024-12-06,Commercial,Addition,25000,479.6,13,Old Brooklyn,41.4202239254833,-81.7302560710475
B24032811,2024,2024-11-19,2024-11-19,Residential,Alteration,12500,105.85,17,Kamm's,41.4666999208558,-81.8131370416721
B24035376,2024,2024-12-16,2024-12-16,Residential,Alteration,12000,100.8,14,Stockyards,41.4670239164684,-81.7209410700442
B24036207,2024,2024-12-26,2024-12-26,Residential,Demolition,7777,90.7,5,Broadway-Slavic Village,41.4682839127528,-81.6465290928746
B24034416,2024,2024-12-06,2024-12-06,Residential,Demolition,11450,90.7,4,Mount Pleasant,41.4631989110858,-81.5909136104437
B24029730,2024,2024-10-21,2024-12-06,Commercial,Fence,9500,195.1,10,Collinwood-Nottingham,41.5455848952468,-81.5749791085453
B24034415,2024,2024-12-06,2024-12-06,Residential,Demolition,7444,90.7,2,Union-Miles,41.4557559135983,-81.6154791034828
B24032806,2024,2024-11-19,2024-11-19,Residential,Alteration,12050,105.85,17,Kamm's,41.449959923785,-81.8102435439531
B24036208,2024,2024-12-26,2024-12-26,Residential,Demolition,6888,90.7,10,Collinwood-Nottingham,41.5678688900984,-81.5520966137608
B24036177,2024,2024-12-24,2024-12-24,Residential,Demolition,13550,141.2,15,Edgewater,41.4832599152697,-81.758763557044
B24025682,2024,2024-09-11,2024-11-19,Residential,Fence-Garage-Deck-Pool,30000,90.7,17,Kamm's,41.458626921352,-81.7922390487778
B24033874,2024,2024-12-02,2024-12-06,Residential,Alteration,8000,80.6,13,Old Brooklyn,41.4259389233457,-81.7069865777429
B24032742,2024,2024-11-19,2024-11-19,Residential,Demolition,19000,90.7,1,Lee-Seville,41.4364509156487,-81.5835291149262
B24032718,2024,2024-11-19,2024-11-19,Commercial,Alteration,7500,325.1,15,Detroit Shoreway,41.4746109155319,-81.7306070664369
B24035241,2024,2024-12-13,2024-12-16,Residential,Alteration,28815,186.65,17,Kamm's,41.4389529267178,-81.8297555388596
B24032746,2024,2024-11-19,2024-11-19,Residential,Demolition,16000,90.7,4,Mount Pleasant,41.4680589105418,-81.5983476077499
B24036178,2024,2024-12-24,2024-12-24,Residential,Demolition,7295,141.2,16,Bellaire-Puritas,41.4283419262769,-81.7789505553804
B24010040,2024,2024-04-03,2024-12-16,Commercial,Sign,800,92.1,14,Clark-Fulton,41.4724599145293,-81.7008170757952
B24032604,2024,2024-11-18,2024-11-19,Residential,Alteration,19438.34,141.2,9,Glenville,41.5327688993772,-81.6131075978422
B24035072,2024,2024-12-13,2024-12-16,Residential,Alteration,14427,115.95,16,Jefferson,41.4418419242062,-81.7875455516153
B24032648,2024,2024-11-18,2024-11-19,Residential,Demolition,11800,110.9,7,Hough,41.5135179039773,-81.6360845923504
B24030384,2024,2024-10-28,2024-12-16,Residential,Alteration,1467.28,70.5,17,Kamm's,41.4468909247181,-81.8181410417763
B24032326,2024,2024-11-14,2024-12-23,Residential,Alteration,100000,545.2,15,Edgewater,41.4910989142617,-81.7678490535937
B24035122,2024,2024-12-13,2024-12-13,Residential,Demolition,1200,90.7,3,Stockyards,41.4681669162248,-81.7202120701741
B24032523,2024,2024-11-15,2024-11-19,Residential,Alteration,4000,70.5,17,Kamm's,41.440410926061,-81.8214620412917
B24034315,2024,2024-12-05,2024-12-05,Residential,Alteration,9200,90.7,13,Old Brooklyn,41.4380799214912,-81.7149290742925
B24035032,2024,2024-12-12,2024-12-13,Residential,Alteration,2000,70.5,5,Central,41.4984339078358,-81.6594935863817
B24031652,2024,2024-11-07,2024-12-23,Residential,Fence-Garage-Deck-Pool,7000,90.7,12,Old Brooklyn,41.4429140258092,-81.687994143568
B24032651,2024,2024-11-18,2024-11-19,Residential,Demolition,7546,110.9,6,Broadway-Slavic Village,41.4650079128381,-81.6355130965417
B24026551,2024,2024-09-19,2024-12-05,Commercial,Alteration,20000,479.6,7,Ohio City,41.4838269125797,-81.7036430739822
B24028792,2024,2024-10-10,2024-12-05,Residential,Alteration,13444,110.9,13,Old Brooklyn,41.4239049236755,-81.7060595781965
B24032091,2024,2024-11-12,2024-12-05,Residential,Alteration,14787,115.95,1,Union-Miles,41.4479979132103,-81.5766846160855
B24036102,2024,2024-12-23,2024-12-23,Residential,Demolition,12360,131.1,4,Kinsman,41.4736749105146,-81.6197991006707
B24032584,2024,2024-11-18,2024-11-19,Residential,Alteration,15600,121,12,Old Brooklyn,41.433876921025,-81.6885050827811
B24034332,2024,2024-12-05,2024-12-05,Residential,Alteration,6600,75.55,2,Union-Miles,41.4444879154081,-81.6099756061094
B24032765,2024,2024-11-19,2024-11-19,Residential,Alteration,2000,70.5,15,Detroit Shoreway,41.4815949145661,-81.7372805638013
B24034355,2024,2024-12-05,2024-12-05,Residential,Correct Violation,47669.72,363.4,13,Old Brooklyn,41.4276309227402,-81.7006775795467
B24033414,2024,2024-11-26,2024-12-23,Residential,Alteration,7986,80.6,4,Buckeye-Shaker Square,41.4771219084521,-81.5891856098272
B24032778,2024,2024-11-19,2024-11-19,Residential,Alteration,9000,85.65,16,Jefferson,41.4541359220088,-81.7887110502369
B24033718,2024,2024-11-28,2024-12-05,Residential,Alteration,7249,80.6,14,West Boulevard,41.4614169185529,-81.7434905635614
B24033373,2024,2024-11-25,2024-12-05,Residential,Alteration,13160,110.9,15,Detroit Shoreway,41.4733869160808,-81.737528064406
B24036101,2024,2024-12-23,2024-12-23,Residential,Demolition,10380,131.1,2,Union-Miles,41.4467379149743,-81.6095256060625
B24035221,2024,2024-12-13,2024-12-13,Residential,Alteration,1202.98,70.5,16,Jefferson,41.4451449237912,-81.7915955500944
B24029541,2024,2024-10-08,2024-11-19,Commercial,Sign,8520,151.84,3,Downtown,41.496696909504,-81.6883070776422
B24035730,2024,2024-12-18,2024-12-23,Residential,Alteration,4175,70.5,11,West Boulevard,41.4624249192029,-81.7612790579981
B24032338,2024,2024-11-14,2024-11-19,Residential,Alteration,12799,105.85,16,Jefferson,41.4599499205186,-81.7796525525443
B24035746,2024,2024-12-18,2024-12-23,Residential,Alteration,10600,95.75,13,Old Brooklyn,41.4385839219506,-81.7267100706216
B24032120,2024,2024-11-12,2024-11-19,Residential,Alteration,5382,70.5,17,Kamm's,41.4333189279477,-81.8339675380306
B24034307,2024,2024-12-05,2024-12-05,Residential,Alteration,15340,121,10,Glenville,41.5423898975516,-81.6117215974716
B24032494,2024,2024-11-15,2024-11-19,Residential,Alteration,20227,146.25,8,North Shore Collinwood,41.570172890992,-81.5801901048966
B24036071,2024,2024-12-23,2024-12-23,Residential,Demolition,14000,90.7,5,Fairfax,41.4938079076589,-81.63761909351
B24033539,2024,2024-11-27,2024-12-23,Residential,Fence-Garage-Deck-Pool,3000,90.7,12,Old Brooklyn,41.4301779217274,-81.6890180829285
B24032082,2024,2024-11-12,2024-12-05,Residential,Alteration,16233,126.05,2,Union-Miles,41.4457119154179,-81.6149931044614
B24032587,2024,2024-11-18,2024-11-19,Residential,Alteration,2871.01,70.5,12,Old Brooklyn,41.4287469220432,-81.6901565826959
B24034357,2024,2024-12-05,2024-12-05,Residential,Alteration,12000,100.8,10,Glenville,41.5436498970531,-81.6060020991319
B24032426,2024,2024-11-15,2024-11-19,Residential,Alteration,29885,191.7,17,Kamm's,41.4423099255483,-81.8179520422147
B24035731,2024,2024-12-18,2024-12-23,Residential,Alteration,12500,105.85,8,Collinwood-Nottingham,41.5542968932664,-81.5667306103689
B24036048,2024,2024-12-23,2024-12-23,Residential,Demolition,12498,90.7,7,Hough,41.516730903419,-81.636723591887
B24036099,2024,2024-12-23,2024-12-23,Residential,Demolition,11500,110.9,1,Mount Pleasant,41.465934910108,-81.5807166133628
B24034938,2024,2024-12-11,2024-12-23,Commercial,Alteration,28805,618.65,3,Tremont,41.4797409124352,-81.6845900801935
B24035724,2024,2024-12-18,2024-12-23,Residential,Alteration,21733,151.3,17,Kamm's,41.4473319239841,-81.8042360460208
B24034614,2024,2024-12-09,2024-12-13,Residential,Alteration,3460.46,70.5,1,Mount Pleasant,41.4688239097494,-81.5843841119933
B24036083,2024,2024-12-23,2024-12-23,Residential,Alteration,78000,434.1,9,Glenville,41.5309778991605,-81.6014751015797
B24035068,2024,2024-12-12,2024-12-13,Residential,Alteration,3278.77,70.5,2,Mount Pleasant,41.4579969113361,-81.5758341155235
B24034068,2024,2024-12-03,2024-12-23,Residential,Fence-Garage-Deck-Pool,3994,90.7,3,Tremont,41.4786699131551,-81.6957680768368
B24035735,2024,2024-12-18,2024-12-23,Residential,Alteration,23134,161.4,16,Jefferson,41.442075924432,-81.7932695498334
B24034855,2024,2024-12-11,2024-12-13,Residential,Alteration,17995,131.1,2,Broadway-Slavic Village,41.4381249170324,-81.619758603618
B24035203,2024,2024-12-13,2024-12-13,Residential,Alteration,10848,95.75,1,Lee-Seville,41.4327429155416,-81.5666361204407
B24020837,2024,2024-07-25,2024-11-01,Commercial,Sign,15968,238.36,6,University,41.5085499031356,-81.5986581043067
B24030265,2024,2024-10-25,2024-10-25,Residential,Alteration,25000,166.45,17,Kamm's,41.4624249211011,-81.8017025455482
B24029409,2024,2024-10-17,2024-10-17,Residential,Alteration,5000,70.5,4,Mount Pleasant,41.4763749092635,-81.6036216054365
B24032635,2024,2024-11-18,2024-11-19,Residential,Alteration,12598.59,105.85,3,Ohio City,41.482746913336,-81.7155545704007
B24029344,2024,2024-10-17,2024-10-17,Residential,Alteration,900,70.5,2,Union-Miles,41.45055391326,-81.5877996124471
B24029373,2024,2024-10-17,2024-11-01,Residential,Alteration,7700,80.6,17,Kamm's,41.4563049224615,-81.806805544485
B24028387,2024,2024-10-07,2024-10-25,Residential,Alteration,15856.3,121,16,Jefferson,41.4618939201136,-81.7786085527045
B24031003,2024,2024-11-01,2024-11-01,Residential,Alteration,6000,70.5,1,Mount Pleasant,41.4686079095165,-81.5785476138113
B24030756,2024,2024-10-30,2024-11-11,Residential,Fence-Garage-Deck-Pool,2900,90.7,17,Kamm's,41.4628479209048,-81.7991735462919
B24031918,2024,2024-11-11,2024-11-11,Residential,Alteration,10000,90.7,9,Glenville,41.5331468996572,-81.6205640955103
B24031777,2024,2024-11-08,2024-11-11,Commercial,Correct Violation,11000,361.15,13,Old Brooklyn,41.4349659212433,-81.6974375799389
B24026924,2024,2024-09-23,2024-11-08,Commercial,Alteration,65000,1174.85,3,Downtown,41.5001169092285,-81.695786075053
B24031726,2024,2024-11-08,2024-11-08,Residential,Demolition,1000,90.7,16,Jefferson,41.4480249230468,-81.7869785512773
B24030962,2024,2024-11-01,2024-11-08,Residential,Alteration,13000,105.85,16,Jefferson,41.445936923397,-81.7862900516624
B24031084,2024,2024-11-03,2024-11-08,Residential,Alteration,14194,115.95,1,Lee-Harvard,41.4504909115203,-81.5502561240314
B24031112,2024,2024-11-04,2024-11-08,Residential,Alteration,2556.84,70.5,10,Glenville,41.5465478963475,-81.6022581000468
B24031778,2024,2024-11-08,2024-11-08,Residential,Fence-Garage-Deck-Pool,500,90.7,2,Mount Pleasant,41.4625329117258,-81.6020016070792
B24031174,2024,2024-11-04,2024-11-08,Residential,Alteration,46624,277.55,17,Kamm's,41.4581949218928,-81.8020670457872
B24031766,2024,2024-11-08,2024-11-08,Residential,Fence-Garage-Deck-Pool,1600,90.7,2,Mount Pleasant,41.4624429117461,-81.6020826070617
B24031583,2024,2024-11-07,2024-11-08,Residential,Fence-Garage-Deck-Pool,8000,90.7,3,Tremont,41.4809469120448,-81.6809720812088
B24031724,2024,2024-11-08,2024-11-08,Residential,Alteration,4950,70.5,17,Kamm's,41.4329769278006,-81.829503539433
B24017193,2024,2024-06-19,2024-11-08,Commercial,Tent-Stage,3000,127.85,3,Cuyahoga Valley,41.4908469112807,-81.7033550734889
B24031509,2024,2024-11-07,2024-11-08,Residential,Alteration,14123,115.95,11,Jefferson,41.4580689205524,-81.773033054739
B24031088,2024,2024-11-03,2024-11-08,Residential,Alteration,10932,95.75,1,Union-Miles,41.4456939138334,-81.5809776149514
B24029144,2024,2024-10-15,2024-11-08,Commercial,Temporary Use Special Event,0,71.2,11,West Boulevard,41.4530199212735,-81.7686905564952
B24030966,2024,2024-11-01,2024-11-08,Residential,Alteration,13300,110.9,2,Mount Pleasant,41.4582219113389,-81.5767791152135
B24031727,2024,2024-11-08,2024-11-08,Residential,Demolition,14250,90.7,1,Union-Miles,41.4474129139058,-81.5892891122467
B24031087,2024,2024-11-03,2024-11-08,Residential,Alteration,11505,115.95,17,Kamm's,41.439915925634,-81.8104415447255
B24031150,2024,2024-11-04,2024-11-08,Residential,Alteration,7991.96,80.6,17,Kamm's,41.4662049201401,-81.795978546997
B24031203,2024,2024-11-04,2024-11-08,Residential,Alteration,30000,191.7,2,Union-Miles,41.4553059135921,-81.6135801041055
B24030978,2024,2024-11-01,2024-11-08,Residential,Alteration,18000,131.1,15,Detroit Shoreway,41.4801999146282,-81.7331585651872
B24031157,2024,2024-11-04,2024-11-08,Residential,Alteration,9000,85.65,6,Buckeye-Woodhill,41.4855099079507,-81.6113571022957
B24028700,2024,2024-10-10,2024-11-08,Commercial,Alteration,793959,12561.5,3,Downtown,41.5062923997002,-81.6970613627344
B24031015,2024,2024-11-01,2024-11-08,Residential,Alteration,3587,70.5,8,North Shore Collinwood,41.5879658866524,-81.5570061105765
B24031117,2024,2024-11-04,2024-11-08,Residential,Alteration,989.54,70.5,12,Brooklyn Centre,41.4503379192153,-81.7143125734684
B24030972,2024,2024-11-01,2024-11-08,Residential,Alteration,22500,156.35,6,Buckeye-Woodhill,41.4876159076662,-81.6135261014526
B24031199,2024,2024-11-04,2024-11-08,Residential,Alteration,30000,191.7,2,Union-Miles,41.4553059135921,-81.6135801041055
B24031104,2024,2024-11-04,2024-11-08,Residential,Alteration,2157.32,70.5,1,Lee-Harvard,41.4437589128975,-81.5532936236488
B24031773,2024,2024-11-08,2024-11-08,Residential,Fence-Garage-Deck-Pool,1600,90.7,2,Mount Pleasant,41.4626229117081,-81.6019746070801
B24027008,2024,2024-09-24,2024-11-07,Residential,Alteration,100000,545.2,15,Edgewater,41.4869049143286,-81.7529315585381
B24031014,2024,2024-11-01,2024-11-07,Residential,Alteration,4839,70.5,4,Buckeye-Shaker Square,41.4750609093074,-81.5994051068454
B24031442,2024,2024-11-06,2024-11-07,Residential,Demolition,13400,90.7,3,Tremont,41.4738279137611,-81.6897695790868
B24017787,2024,2024-06-25,2024-11-07,Commercial,Temporary Use Special Event,2000,205.1,10,Goodrich-Kirtland Pk,41.5179189043709,-81.6616805840914
B24030623,2024,2024-10-29,2024-11-07,Residential,Alteration,15915,121,17,Kamm's,41.4650169203654,-81.7961450470444
B24031519,2024,2024-11-07,2024-11-07,Residential,Alteration,16840,126.05,9,Glenville,41.5316708992421,-81.6059301001477
B24031545,2024,2024-11-07,2024-11-07,Residential,Alteration,10840,95.75,10,Euclid-Green,41.5495808929524,-81.5415621185293
B24030616,2024,2024-10-29,2024-11-07,Residential,Alteration,13827,110.9,6,University,41.5105029027591,-81.5982576042686
B24031565,2024,2024-11-07,2024-11-07,Residential,Demolition,7750,90.7,9,St.Clair-Superior,41.5287819011625,-81.6356435912206
B24031172,2024,2024-11-04,2024-11-07,Residential,Alteration,36150,227.05,13,Old Brooklyn,41.4311049226612,-81.7126025755859
B24031564,2024,2024-11-07,2024-11-07,Residential,Demolition,7500,141.2,1,Union-Miles,41.4472149136551,-81.58313761416
B24031644,2024,2024-11-07,2024-11-07,Residential,Alteration,11500,100.8,4,Mount Pleasant,41.4672219101285,-81.586211111562
B24031569,2024,2024-11-07,2024-11-07,Residential,Demolition,7250,90.7,10,Glenville,41.5332818983714,-81.5936271038103
B24031575,2024,2024-11-07,2024-11-07,Residential,Demolition,16349,90.7,4,Buckeye-Shaker Square,41.4777159089723,-81.6026496056255
B24031539,2024,2024-11-07,2024-11-07,Residential,Alteration,7134,80.6,3,West Boulevard,41.467455917281,-81.7399580641491
B24031497,2024,2024-11-07,2024-11-07,Residential,Alteration,12000,100.8,1,Lee-Seville,41.4315819163804,-81.5800551163983
B24021801,2024,2024-08-05,2024-11-07,Commercial,Alteration,52500,989.45,2,Union-Miles,41.4438759156597,-81.61295910524
B24031013,2024,2024-11-01,2024-11-07,Residential,Alteration,5827,70.5,12,Broadway-Slavic Village,41.4408159174937,-81.6402020970941
B24031445,2024,2024-11-06,2024-11-06,Residential,Demolition,19000,90.7,14,Clark-Fulton,41.4710662034336,-81.7078239541939
B24026430,2024,2024-09-18,2024-11-06,Residential,Alteration,38023,237.15,10,Glenville,41.5423898975516,-81.6117215974716
B24030403,2024,2024-10-28,2024-11-06,Residential,Alteration,16858,126.05,12,Old Brooklyn,41.4333009212092,-81.6901835823115
B24031441,2024,2024-11-06,2024-11-06,Residential,Alteration,6000,70.5,1,Union-Miles,41.4500499130136,-81.5805366147284
B24030791,2024,2024-10-30,2024-11-06,Residential,Alteration,22323,156.35,13,Old Brooklyn,41.4263439229358,-81.6998135799192
B24031233,2024,2024-11-05,2024-11-06,Residential,Fence-Garage-Deck-Pool,4100,90.7,15,Detroit Shoreway,41.4766269157146,-81.7423700626453
B24031409,2024,2024-11-06,2024-11-06,Residential,Demolition,7391,141.2,15,Detroit Shoreway,41.4765369152907,-81.7329830655451
